Movie_Name,Contributors,Budget,Revenue
Frankie and Alice,"['Geoffrey Sax', 'Stellan Skarsgrd']",0,706546
Breath Made Visible: Anna Halprin,[],0,0
The Girl Who Played With Fire,"['Daniel Alfredson', 'Michael Nyqvist', 'Noomi Rapace']",0,67126795
Transformers,"['Michael Bay', 'Shia LaBeouf', 'Tyrese Gibson', 'Josh Duhamel', 'Anthony Anderson', 'Megan Fox', 'Rachael Taylor', 'John Turturro', 'Jon Voight']",150,709.7
The Art of the Steal,['Don Argott'],0,0
The Dry Land,[],0,0
Toy Story 3,"['Lee Unkrich', 'Tom Hanks', 'Tim Allen', 'Joan Cusack', 'Don Rickles', 'Wallace Shawn', 'John Ratzenberger', 'Estelle Harris', 'Ned Beatty', 'Michael Keaton', 'Jodi Benson', 'John Morris']",200,1.063 billion
Survival of the Dead,"['George A. Romero', 'Alan van Sprang', 'Kenneth Welsh', 'Kathleen Munroe', 'Devon Bostick', 'Athena Karkanis', 'Joris Jarsky', 'Julian Richings', 'Wayne Robson']",4000000,143191
City Island,"['Raymond De Felitta', 'Julianna Margulies', 'Steven Strait', 'Emily Mortimer', 'Ezra Miller', 'Dominik Garcia-Lorido', 'Alan Arkin']",6,7875862
Easier with Practice,"['Kyle Patrick Alvarez', 'Brian Geraghty', ""Kel O'Neill"", 'Marguerite Moreau', 'Jeanette Brox']",0,0
Burlesque,"['Steven Antin', 'Susannah Grant', 'Christina Aguilera', 'Cher', 'Cam Gigandet', 'Kristen Bell', 'Stanley Tucci', 'Eric Dane', 'Julianne Hough', 'Alan Cumming', 'Peter Gallagher', 'Dianna Agron']",55,119710764
Killers,"['Robert Luketic', 'Katherine Heigl', 'Ashton Kutcher', 'Tom Selleck', ""Catherine O'Hara"", 'Katheryn Winnick', 'Lisa Ann Walter', 'Casey Wilson', 'Rob Riggle', 'Martin Mull']",75,98159963
Soul Kitchen,"['Fatih Akn', 'Adam Bousdoukos', 'Birol nel', 'Moritz Bleibtreu', 'Anna Bederke']",0,0
Splice,"['Vincenzo Natali', 'Adrien Brody', 'Sarah Polley', 'Delphine Chanac']",30,26857459
Death at a Funeral,"['Neil LaBute', 'Dean Craig', 'Loretta Devine', 'Peter Dinklage', 'Danny Glover', 'Regina Hall', 'Martin Lawrence', 'James Marsden', 'Tracy Morgan', 'Zo Saldaa', 'Columbus Short', 'Luke Wilson', 'Keith David', 'Ron Glass', 'Kevin Hart']",21,109050886
Wild Grass,"['Alain Resnais', 'Alex Reval', 'Laurent Herbiet', 'Sabine Azma', 'Andr Dussollier', 'Anne Consigny', 'Emmanuelle Devos']","Budget11,150,000",7662770
Perrier's Bounty,"['Ian Fitzgibbon', ""Mark O'Rowe"", 'Cillian Murphy', 'Brendan Gleeson', 'Jim Broadbent', 'Jodie Whittaker', 'Liam Cunningham']",0,160430
Inside Job,['Charles Ferguson'],2,7871522
Black Swan,"['Darren Aronofsky', 'Natalie Portman', 'Vincent Cassel', 'Mila Kunis', 'Barbara Hershey', 'Winona Ryder']",13,329398046
Greenberg,"['Noah Baumbach', 'Ben Stiller', 'Greta Gerwig', 'Rhys Ifans', 'Jennifer Jason Leigh']",0,6153967
127 Hours,"['Danny Boyle', 'James Franco', 'Amber Tamblyn', 'Kate Mara']",18,60738797
Break Ke Baad,"['Danish Aslam', 'Imran Khan', 'Deepika Padukone']",2.9),0
Celine: Through the Eyes of the World,['Celine Dion'],0,0
Multiple Sarcasms,"['Brooks Branch', 'Linda Morris', 'Timothy Hutton', 'Mira Sorvino', 'Stockard Channing', 'Dana Delany', 'Chris Sarandon', 'Mario Van Peebles']",0,0
Morning Glory,"['Roger Michell', 'Aline Brosh McKenna', 'Rachel McAdams', 'Harrison Ford', 'Diane Keaton']",40,60
Twelve,"['Joel Schumacher', 'Chace Crawford', 'Rory Culkin', 'Curtis Jackson', 'Emily Meade', 'Emma Roberts']",5,2566717
Tamara Drewe,"['Stephen Frears', 'Gemma Arterton', 'Dominic Cooper', 'Luke Evans', 'Tamsin Greig']",0,11910695
Our Family Wedding,"['Rick Famuyiwa', 'Forest Whitaker', 'America Ferrera', 'Carlos Mencia', 'Regina King', 'Shannyn Sossamon', 'Lance Gross']",0,21409028
Secretariat,"['Randall Wallace', 'Diane Lane', 'John Malkovich', 'Dylan Walsh', 'James Cromwell', 'Kevin Connolly', 'Scott Glenn']",35,60.3
Touching Home,"['Ed Harris', 'Brad Dourif', 'Robert Forster']",2,116353
Sex & Drugs & Rock & Roll,"['Andy Serkis', 'Naomie Harris', 'Ray Winstone', 'Olivia Williams', 'Noel Clarke', 'Toby Jones', 'Mackenzie Crook', 'Bill Milner']",0,0
Wonderful World,"['Matthew Broderick', 'Sanaa Lathan', 'Michael K. Williams', 'Jodelle Ferland']",0,9309
Let Me In,"['Matt Reeves', 'Kodi Smit-McPhee', 'Chlo Grace Moretz', 'Elias Koteas', 'Richard Jenkins']",20,24145613
The Shinjuku Incident,"['Derek Yee', 'Naoto Takenaka', 'Daniel Wu', 'Xu Jinglei', 'Fan Bingbing']",250,767968956
Shutter Island,"['Martin Scorsese', 'Leonardo DiCaprio', 'Mark Ruffalo', 'Ben Kingsley', 'Michelle Williams', 'Patricia Clarkson', 'Max von Sydow']",80,294804195
Agora,"['Alejandro Amenbar', 'Alejandro Amenbar', 'Mateo Gil', 'Rachel Weisz', 'Max Minghella']",75  ( 50 ),37828420
The Wildest Dream,"['Conrad Anker', 'Leo Houlding', 'Ralph Fiennes', 'Natasha Richardson', 'Hugh Dancy', 'Alan Rickman']",0,873594 (USA)
Lourdes,['Jessica Hausner'],0,0
The Black Waters of Echo's Pond,"['Robert Patrick', 'Danielle Harris', 'James Duval', 'Nick Mennell', 'Mircea Monroe']",5,224409
45365,[],0,0
The Secret World of Arrietty,"['Hiromasa Yonebayashi', 'Mirai Shida', 'Ryunosuke Kamiki', 'Shinobu Otake', 'Keiko Takeshita', 'Tatsuya Fujiwara', 'Tomokazu Miura', 'Kirin Kiki']",23 ),145570827)
The Kids Are All Right,"['Lisa Cholodenko', 'Stuart Blumberg', 'Annette Bening', 'Julianne Moore', 'Mark Ruffalo', 'Mia Wasikowska', 'Josh Hutcherson', 'Yaya DaCosta']",4,34705850
District 13: Ultimatum,"['Patrick Alessandrin', 'David Belle', 'Cyril Raffaelli']","Budget 12,000,000 (estimated)","Box office 13,500 000"
Scott Pilgrim vs. the World,"['Edgar Wright', 'Michael Cera', 'Mary Elizabeth Winstead', 'Kieran Culkin', 'Chris Evans', 'Anna Kendrick', 'Alison Pill', 'Brandon Routh', 'Jason Schwartzman']",60  after tax rebates,47664559
Valentine's Day,[],0,0
Cairo Time,"['Ruba Nadda', 'Patricia Clarkson', 'Alexander Siddig', 'Elena Anaya', 'Tom McCamus', 'Amina Annabi']",0,1995012
Chloe,"['Atom Egoyan', 'Julianne Moore', 'Liam Neeson', 'Amanda Seyfried']",20,11702642 (worldwide)
Exit Through the Gift Shop,"['Banksy', 'Thierry Guetta', 'Banksy', 'Shepard Fairey', 'Invader', 'Andr']",0,5308618
Yogi Bear,"['Eric Brevig', 'Brad Copeland', 'Joshua Sternin', 'Jeffrey Ventimilia', 'Dan Aykroyd', 'Justin Timberlake', 'Anna Faris', 'Tom Cavanagh', 'T. J. Miller']",80,201584141
Lebanon,"['Samuel Maoz', 'Oshri Cohen', 'Itay Tiran']",0,0
The Last Airbender,"['M. Night Shyamalan', 'Noah Ringer', 'Nicola Peltz', 'Dev Patel', 'Jackson Rathbone', 'Shaun Toub', 'Aasif Mandvi', 'Cliff Curtis']",150,319713881
The Father of My Children,"['Mia Hansen-Lve', 'Michal Abiteboul']",0,0
For Colored Girls,"['Tyler Perry', 'Janet Jackson', 'Thandie Newton', 'Whoopi Goldberg', 'Phylicia Rashad', 'Anika Noni Rose', 'Loretta Devine', 'Kimberly Elise', 'Kerry Washington', 'Tessa Thompson']",25,37747016
Crayon,"['Dean A. Burhanuddin', 'Dean A. Burhanuddin', 'Kahoe Howard Hon', 'Faisal Abdullah', 'Adibah Noor', 'Joshry Adamme']","405,760)",16416)
The Expendables,"['Sylvester Stallone', 'Jason Statham', 'Jet Li', 'Dolph Lundgren', 'Randy Couture', 'Steve Austin', 'Terry Crews', 'Mickey Rourke']",80,274470394
The Fighter,"['David O. Russell', 'Mark Wahlberg', 'Christian Bale', 'Amy Adams', 'Melissa Leo']",25,129190869
Life as We Know It,"['Greg Berlanti', 'Katherine Heigl', 'Josh Duhamel', 'Josh Lucas', 'Melissa McCarthy', 'Christina Hendricks']",38,105648706
The Nutcracker,"['Andrei Konchalovsky', 'Elle Fanning', 'Charlie Rowe', 'John Turturro', 'Frances de la Tour', 'Nathan Lane']",90,16178959
Takers,"['John Luessenhop', 'Paul Walker', 'Matt Dillon', 'Idris Elba', 'Jay Hernandez', 'Michael Ealy', 'Tip ""T.I."" Harris', 'Chris Brown', 'Hayden Christensen']",32,69055695
REC 2,"['Jaume Balaguer', 'Paco Plaza', 'Manuela Velasco', 'Jonathan Mellor']",0,18469680
Catfish,"['Henry Joost', 'Ariel Schulman', 'Nev Schulman']",0,3479614
Boogie Woogie,"['Gillian Anderson', 'Alan Cumming', 'Heather Graham', 'Danny Huston', 'Christopher Lee']",0,0
Extraordinary Measures,"['Tom Vaughan', 'Robert Nelson Jacobs', 'Brendan Fraser', 'Harrison Ford', 'Keri Russell', 'Diego Velazquez']",31,15134293
Raajneeti,"['Ajay Devgan', 'Nana Patekar', 'Ranbir Kapoor', 'Katrina Kaif', 'Arjun Rampal', 'Manoj Bajpayee', 'Sarah Thompson', 'Naseeruddin Shah']",9.7),23)(worldwide gross)
Why Did I Get Married Too?,"['Tyler Perry', 'Janet Jackson', 'Tasha Smith', 'Jill Scott', 'Louis Gossett, Jr.', 'Malik Yoba', 'Michael Jai White', 'Sharon Leal', 'Richard T. Jones', 'Lamman Rucker', 'Cicely Tyson']",20,60095852
Spring Fever,[],0,0
Don McKay,[],0,0
Legion,"['Scott Stewart', 'Paul Bettany', 'Lucas Black', 'Tyrese Gibson', 'Adrianne Palicki', 'Charles S. Dutton', 'Jon Tenney', 'Kevin Durand', 'Willa Holland', 'Kate Walsh', 'Dennis Quaid']",26,67918658
The Army of Crime,[],0,0
How Do You Know,"['James L. Brooks', 'Reese Witherspoon', 'Paul Rudd', 'Owen Wilson', 'Jack Nicholson']",120,48668907
Finding Bliss,"['Leelee Sobieski', 'Kristen Johnston', 'Matthew Davis', 'Mircea Monroe', 'Denise Richards']",1.2,0
Kites: The Remix,[],0,0
The Back-up Plan,"['Alan Poul', 'Jennifer Lopez', ""Alex O'Loughlin"", 'Eric Christian Olsen', 'Michaela Watkins', 'Anthony Anderson', 'Melissa McCarthy', 'Noureen DeWulf', 'Linda Lavin']",35,90  (including DVD sales)
What's the Matter with Kansas?,['Joe Winston'],0,0
Ondine,"['Neil Jordan', 'Colin Farrell', 'Alicja Bachleda']",12,1644755
Bitch Slap,[],0,0
True Grit,"['Joel Coen\nEthan Coen', 'Jeff Bridges', 'Matt Damon', 'Josh Brolin', 'Barry Pepper', 'Hailee Steinfeld']",38,252276927
Restrepo,"['Tim Hetherington', 'Sebastian Junger']",0,1436391 (worldwide)
Dinner for Schmucks,"['Jay Roach', 'Steve Carell', 'Paul Rudd', 'Jemaine Clement', 'Bruce Greenwood', 'Ron Livingston']",69,86406677
Robin Hood,[],0,0
Solitary Man,"['Brian Koppelman', 'David Levien', 'Michael Douglas', 'Jenna Fischer', 'Jesse Eisenberg', 'Mary-Louise Parker', 'Imogen Poots', 'Susan Sarandon', 'Danny DeVito']",15,5024782
Ajami,"['Scandar Copti', 'Fouad Habash']",1,2.2
Kimjongilia,[],0,0
My Soul to Take,"['Wes Craven', 'Max Thieriot', 'Denzel Whitaker', 'Raul Esparza', 'Shareeka Epps']",25,20976402
Due Date,"['Todd Phillips', 'Robert Downey Jr.', 'Zach Galifianakis', 'Michelle Monaghan', 'Juliette Lewis', 'Jamie Foxx']",65,211780824
Remember Me,"['Allen Coulter', 'Robert Pattinson', 'Emilie de Ravin', 'Chris Cooper', 'Lena Olin', 'Pierce Brosnan', 'Martha Plimpton', 'Tate Ellington', 'Ruby Jerins']",16,56032889
Daddy Longlegs,"['Josh Safdie', 'Benny Safdie', 'Josh Safdie', 'Benny Safdie', 'Ronald Bronstein', 'Ronald Bronstein', 'Leah Singer']",0,0
Please Give,"['Nicole Holofcener', 'Catherine Keener', 'Oliver Platt', 'Ann Guilbert', 'Amanda Peet', 'Rebecca Hall', 'Elizabeth Keener', 'Sarah Steele']",3,4131508
Coco Chanel & Igor Stravinsky,"['Jan Kounen', 'Jan Kounen', 'Anna Mouglalis', 'Mads Mikkelsen']",0,0
Get Him to the Greek,"['Nicholas Stoller', 'Jonah Hill', 'Russell Brand', 'Elisabeth Moss', 'Rose Byrne', 'Diddy', 'Colm Meaney']",40,91.3
The Warrior's Way,[],0,0
Megamind,"['Tom McGrath', 'Tina Fey', 'Jonah Hill', 'David Cross', 'Brad Pitt']",130,321885765
Clash of the Titans,"['Louis Leterrier', 'Sam Worthington', 'Gemma Arterton', 'Mads Mikkelsen', 'Alexa Davalos', 'Ralph Fiennes', 'Liam Neeson']",125,493214993
Unstoppable,"['Tony Scott', 'Mark Bomback', 'Denzel Washington', 'Chris Pine', 'Rosario Dawson', 'Lew Temple', 'Ethan Suplee']",95,167805466
The Book of Eli,"['The Hughes brothers', 'Gary Whitta', 'Denzel Washington', 'Gary Oldman', 'Mila Kunis', 'Ray Stevenson', 'Jennifer Beals']",80,157107755
Ramona and Beezus,[],0,0
South of the Border,"['Oliver Stone', 'Tariq Ali', 'Mark Weisbrot', 'Hugo Chvez', 'Evo Morales', 'Cristina Kirchner', 'Nstor Kirchner', 'Rafael Correa', 'Ral Castro', 'Fernando Lugo', 'Lula da Silva', 'Tariq Ali']",0,0
Cop Out,"['Kevin Smith', 'Mark Cullen', 'Robb Cullen', 'Bruce Willis', 'Tracy Morgan', 'Kevin Pollak', 'Seann William Scott']",37,55583804
Brotherhood,"['Nicolo Donato', 'Rasmus Birch', 'Thure Lindhardt', 'David Dencik']",0,0
The Good Heart,"['Dagur Kri', 'Brian Cox', 'Paul Dano', 'Isild Le Besco']",0,343818 (worldwide)
John Rabe,"['Florian Gallenberger', 'Florian Gallenberger', 'Ulrich Tukur', 'Daniel Brhl', 'Steve Buscemi', 'Anne Consigny', 'Jingchu Zhang']",20000000,0
Machete,"['Robert Rodriguez', 'Ethan Maniquis', 'Danny Trejo', 'Steven Seagal', 'Michelle Rodriguez', 'Jeff Fahey', 'Cheech Marin', 'Lindsay Lohan', 'Don Johnson', 'Jessica Alba', 'Robert De Niro']",10.5,44093316
What If...,"['Dallas Jenkins', 'Kevin Sorbo', 'Kristy Swanson', 'Debby Ryan', 'John Ratzenberger', 'Kristin Minter', 'Toni Trucks', 'Stelio Savante']",0,0
The Chronicles of Narnia: The Voyage of the Dawn Treader,"['Michael Apted', 'Georgie Henley', 'Skandar Keynes', 'Will Poulter', 'Ben Barnes', 'Liam Neeson', 'Simon Pegg', 'Tilda Swinton', 'William Moseley', 'Anna Popplewell']",155,415.6
Children of Invention,"['Tze Chun', 'Tze Chun', 'Cindy Cheung (actress)']",0,0
Letters to Juliet,"['Gary Winick', 'Jos Rivera', 'Tim Sullivan', 'Amanda Seyfried', 'Christopher Egan', 'Vanessa Redgrave', 'Gael Garca Bernal', 'Franco Nero']",30,79181750
Stolen,"['Glenn Taranto', 'Josh Lucas', 'Jon Hamm', 'Rhona Mitra', 'James Van Der Beek']",0,Productioncompany2 Bridges ProductionsA2 Entertainment GroupBoy in the BoxCode Entertainment
Casino Jack,"['George Hickenlooper', 'Kevin Spacey', 'Barry Pepper', 'Rachelle Lefevre', 'Kelly Preston', 'Jon Lovitz', 'Maury Chaykin']",12.5,1083683
Last Day of Summer,"['Vlad Yudin', 'Vlad Yudin', 'DJ Qualls', 'Nikki Reed', 'William Sadler']",0,0
Frozen,"['Adam Green', 'Emma Bell', 'Shawn Ashmore', 'Kevin Zegers']",0,3151086
Eclipse,"['David Slade', 'Kristen Stewart', 'Robert Pattinson', 'Taylor Lautner', 'Bryce Dallas Howard', 'Billy Burke', 'Dakota Fanning']",68,698491347
Micmacs,"['Jean-Pierre Jeunet', 'Guillaume Laurent', '[1]', 'Dany Boon', 'Yolande Moreau', 'Dominique Pinon', 'Andr Dussollier', 'Jean-Pierre Marielle']",Budget27,"Box office23,895,995[2]"
The Social Network,"['David Fincher', 'Jesse Eisenberg', 'Andrew Garfield', 'Justin Timberlake', 'Armie Hammer', 'Max Minghella', 'Brenda Song']",40,224.9
Faster,[],0,0
3 Idiots,"['Rajkumar Hirani', 'Aamir Khan', 'Kareena Kapoor', 'R. Madhavan', 'Sharman Joshi', 'Boman Irani', 'Omi Vaidya']",5.7),64)
Leaves of Grass,"['Tim Blake Nelson', 'Edward Norton', 'Keri Russell', 'Tim Blake Nelson', 'Richard Dreyfuss', 'Susan Sarandon']",9,1018753
The Greatest,[],0,0
The Last Exorcism,[],0,0
Sex and the City 2,[],0,0
Avatar,"['James Cameron', 'Sam Worthington', 'Zoe Saldana', 'Stephen Lang', 'Michelle Rodriguez', 'Sigourney Weaver']",9 + (re-release),2787965087
Gone with the Pope,['Duke Mitchell'],0,0
Made in Dagenham,[],0,0
You Again,"['Andy Fickman', 'Kristen Bell', 'Jamie Lee Curtis', 'Sigourney Weaver', 'Odette Yustman', 'Billy Unger', 'Kristin Chenoweth', 'Victor Garber', 'James Wolk', 'Betty White']",20,32
How to Train Your Dragon,"['Chris Sanders', 'Dean DeBlois', 'Jay Baruchel', 'Gerard Butler', 'Craig Ferguson', 'America Ferrera', 'Jonah Hill', 'Christopher Mintz-Plasse', 'T.J. Miller', 'Kristen Wiig']",165,494878759
Defendor,"['Peter Stebbings', 'Woody Harrelson', 'Elias Koteas', 'Michael Kelly', 'Sandra Oh', 'Kat Dennings']",4,44462
When You're Strange,['Tom DiCillo'],0,0
Garbage Dreams,[],0,0
The Wolfman,"['Joe Johnston', 'Anthony Hopkins', 'Emily Blunt', 'Hugo Weaving']",150,139789765
Harry Potter and the Deathly Hallows: Part 1,"['David Yates', 'Daniel Radcliffe', 'Rupert Grint', 'Emma Watson']",250(Shared with Part 2),960283305
Peepli Live,"['Anusha Rizvi', 'Omkar Das Manikpuri', 'Raghubir Yadav', 'Shalini Vatsa', 'Malaika Shenoy', 'Nawazuddin Siddiqui', 'Naseeruddin Shah']",1.6),6.5)(domestic gross)
Carlos,"['Olivier Assayas', 'Olivier Assayas', 'dgar Ramrez', 'Ahmad Kaabour', 'Anna Thalbach']",18000000,0
The Runaways,"['Floria Sigismondi', 'Dakota Fanning', 'Kristen Stewart', 'Michael Shannon']",10,4681651
The People I've Slept With,[],0,0
Raavan,"['Mani Ratnam', 'Vikram', 'Abhishek Bachchan', 'Aishwarya Rai', 'Govinda', 'Priyamani', 'Ravi Kishan', 'Nikhil Dwivedi']",4.9),4.6)
Alpha and Omega,[],0,0
Soundtrack for a Revolution,"['Bill Guttentag', 'Dan Sturman', 'The Roots', 'John Legend', 'Wyclef Jean']",0,0
Make-out with Violence,[],0,0
Pyaar Impossible!,"['Jugal Hansraj', 'Uday Chopra', 'Priyanka Chopra', 'Dino Morea']",0,0
Creation,"['Jon Amiel', 'John Collee', 'Paul Bettany', 'Jennifer Connelly']",15900000) (estimate),896298
Skyline,"['The Brothers Strause', 'Eric Balfour', 'Scottie Thompson', 'Brittany Daniel', 'Crystal Reed', 'David Zayas', 'Donald Faison']",1020,78693371
The Elite Squad 2,"['Jos Padilha', 'Brulio Mantovani', 'Wagner Moura', 'Irandhir Santos', 'Milhem Cortaz', 'Andr Mattos', 'Maria Ribeiro']","9,509,65)",63027681
Here and There,"['Darko Lungulov', 'David Thornton', 'Branislav Trifunovi', 'Cyndi Lauper', 'Mirjana Karanovi', 'Jelena Mra', 'Antone Pagan']",300000,18000
Harry Brown,"['Daniel Barber', 'Gary Young', 'Michael Caine', 'Emily Mortimer', 'Ben Drew', 'Charlie Creed-Miles', 'David Bradley', ""Jack O'Connell"", 'Sean Harris']",7.3,10309370
The Perfect Game,"['William Dear', 'Clifton Collins Jr.', 'Cheech Marin', 'Moises Arias', 'Jake T. Austin', 'Ryan Ochoa', 'Carlos Padilla', 'Jansen Panettiere', 'Emilie de Ravin', 'Patricia Manterola', 'Louis Gossett Jr.']",0,3878993
Buried,"['Rodrigo Corts', 'Chris Sparling', 'Ryan Reynolds']",2,19.1
The Joneses,"['Derrick Borte', 'Demi Moore', 'David Duchovny', 'Amber Heard', 'Ben Hollingsworth', 'Gary Cole', 'Lauren Hutton']",10,7022728
Standing Ovation,"['Stewart Raffill', 'Stewart Raffill']",5.6,531806
The A-Team,"['Joe Carnahan', 'Liam Neeson', 'Bradley Cooper', 'Jessica Biel', 'Quinton ""Rampage"" Jackson', 'Sharlto Copley', 'Patrick Wilson']",110,177238796
Night Catches Us,[],0,0
The Spy Next Door,"['Brian Levant', 'Jackie Chan', 'Amber Valletta', 'Billy Ray Cyrus', 'George Lopez', 'Magns Scheving', 'Madeline Carroll']",28,45236543
House of Numbers,[],0,0
Neshoba,"['Micki Dickoff', 'Tony Pagano']",0,0
The Lightkeepers,"['Daniel Adams', 'Daniel Adams', 'Richard Dreyfuss', 'Bruce Dern', 'Blythe Danner', 'Mamie Gummer', 'Tom Wisdom', 'Julie Harris']",0,32307
The Switch,"['Will Speck', 'Jennifer Aniston', 'Jason Bateman', 'Patrick Wilson', 'Juliette Lewis', 'Jeff Goldblum']",19,49830607
