Movie_Name,Contributors,Budget,Revenue
Broken Embraces,"['Pedro Almodvar', 'Penlope Cruz', 'Blanca Portillo', 'Llus Homar', 'Lola Dueas', 'ngela Molina', 'Rossy de Palma']",18,30991660
Ong Bak 2: The Beginning,"['Tony Jaa', 'Panna Rittikrai', 'Tony Jaa']",8000000,8936663
Splice,"['Vincenzo Natali', 'Adrien Brody', 'Sarah Polley', 'Delphine Chanac']",30,26857459
Killshot,"['John Madden', 'Thomas Jane', 'Diane Lane', 'Mickey Rourke', 'Joseph Gordon-Levitt', 'Rosario Dawson']",0,2616659
The Marine 2,"['Alan B. McElroy', 'John Cena', 'Robert Patrick', 'Kelly Carlson']",15,22165608
The Proposal,"['Anne Fletcher', 'Ryan Reynolds', 'Sandra Bullock', 'Betty White', 'Mary Steenburgen', 'Craig T. Nelson']",40,317.4
Alvin and the Chipmunks: The Squeakquel,"['Betty Thomas', 'Jon Vitti', 'Jonathan Aibel\nGlenn Berger', 'Zachary Levi', 'David Cross', 'Jason Lee', 'Justin Long', 'Matthew Gray Gubler', 'Jesse McCartney', 'Amy Poehler', 'Anna Faris', 'Christina Applegate']",70,443140005
Horsemen,"['Jonas kerlund', 'David Callaham', 'Dennis Quaid', 'Zhang Ziyi', 'Lou Taylor Pucci', 'Clifton Collins Jr.', 'Patrick Fugit', 'Peter Stormare']",0,2405815
G.I. Joe: The Rise of Cobra,"['Stephen Sommers', 'Channing Tatum', 'Christopher Eccleston', 'Joseph Gordon-Levitt', 'Lee Byung-hun', 'Sienna Miller', 'Rachel Nichols', 'Ray Park', 'Jonathan Pryce', 'Said Taghmaoui', 'Adewale Akinnuoye-Agbaje', 'Marlon Wayans', 'Dennis Quaid']",175,302469017
I Hate Valentine's Day,"['Nia Vardalos', 'John Corbett']",3000000 (est.),3510643 (worldwide)
The Taking of Pelham 123,"['Tony Scott', 'Denzel Washington', 'John Travolta', 'John Turturro']",100,150166126
Cloudy with a Chance of Meatballs,"['Phil Lord\nChristopher Miller', 'Bill Hader', 'Anna Faris', 'James Caan', 'Andy Samberg', 'Bruce Campbell', ""Bobb'e J. Thompson"", 'Mr. T', 'Benjamin Bratt', 'Neil Patrick Harris']",100,243006126
The Education of Charlie Banks,"['Fred Durst', 'Jason Ritter', 'Eva Amurri', 'Gloria Votsis', 'Chris Marquette']",5,15078
My One and Only,"['Richard Loncraine', 'Rene Zellweger', 'Logan Lerman', 'Mark Rendall', 'Eric McCormack', 'Chris Noth', 'Nick Stahl', 'Steven Weber', 'Kevin Bacon']",0,3026272
Five Minutes of Heaven,"['Oliver Hirschbiegel', 'Guy Hibbert', 'Liam Neeson', 'James Nesbitt']",0,87906
Year One,"['Harold Ramis', 'Jack Black', 'Michael Cera', 'Olivia Wilde', 'Juno Temple', 'Christopher Mintz-Plasse', 'David Cross']",60,62357900
Post Grad,"['Vicky Jenson', 'Alexis Bledel', 'Zach Gilford', 'Michael Keaton', 'Jane Lynch', 'Carol Burnett', 'Bobby Coleman', 'Rodrigo Santoro']",15,6414729
The Messenger,"['Oren Moverman', 'Oren Moverman', 'Ben Foster', 'Woody Harrelson', 'Steve Buscemi', 'Samantha Morton', 'Jena Malone', 'Yaya DaCosta']",6.5,1521261
"I Love You, Beth Cooper","['Chris Columbus', 'Hayden Panettiere', 'Paul Rust', 'Jack T. Carpenter', 'Lauren London']",18,15821907
Virginia Creepers,[],0,0
Push,[],0,0
Precious,"['Lee Daniels', 'Gabourey Sidibe', ""Mo'Nique"", 'Paula Patton', 'Mariah Carey', 'Sherri Shepherd', 'Lenny Kravitz']",10,63647833
The Haunting in Connecticut,"['Peter Cornwell', 'Adam Simon', 'Virginia Madsen', 'Kyle Gallner', 'Martin Donovan', 'Amanda Crew', 'Elias Koteas', 'Sophi Knight']",0,77527732
Paul Blart: Mall Cop,"['Steve Carr', 'Nick Bakay']",26,183.3
Hannah Montana: The Movie,"['Peter Chelsom', '[1]', 'Dan Berendsen', '[1]', 'Miley Cyrus', 'Emily Osment', 'Jason Earles', 'Mitchel Musso', 'Moiss Arias', 'Lucas Till']",30,155.5
C Me Dance,[],500000,0
Make the Yuletide Gay,"['Adamo Ruggiero', 'Hallee Hirsh', 'Alison Arngrim', 'Ian Buchanan', 'Gates McFadden']",0,0
World's Greatest Dad,"['Bobcat Goldthwait', 'Bobcat Goldthwait', 'Robin Williams', 'Daryl Sabara', 'Alexie Gilmore', 'Lorraine Nicholson', 'Henry Simmons', 'Geoff Pierson']",10,295750
Trailer Park Boys: Countdown to Liquor Day,"['Mike Clattenburg', 'John Dunsworth', 'Jonathan Torrens', 'Patrick Roach', 'Lucy DeCoutere', 'Sarah E. Dunsworth']",6.6,3037011
12 Rounds,"['Renny Harlin', 'John Cena', 'Steve Harris', 'Ashley Scott', 'Aidan Gillen', 'Brian J. White', 'Taylor Cole', 'Tao Okamoto', 'Hiroyuki Sanada', 'Rila Fukushima']",22,18184083
Paper Heart,"['Nicholas Jasenovec', 'Michael Cera', 'Jake Johnson']",0,1286744
No Impact Man,['Colin Beavan'],0,0
The Bad Lieutenant: Port of Call New Orleans,"['Werner Herzog', 'William Finkelstein', 'Eva Mendes', 'Jennifer Coolidge', 'Val Kilmer', 'Brad Dourif', 'Xzibit', 'Fairuza Balk']",25,10429451
Crossing Over,"['Wayne Kramer', 'Harrison Ford', 'Ray Liotta', 'Ashley Judd']",BudgetN/A [1],3529869
Two Lovers,"['James Gray', 'James Gray', 'Richard Menello', 'Joaquin Phoenix', 'Gwyneth Paltrow', 'Vinessa Shaw', 'Isabella Rossellini', 'Elias Koteas', 'Moni Moshonov']",0,16303643
Trucker,"['Michelle Monaghan', 'Nathan Fillion', 'Jimmy Bennett', 'Benjamin Bratt', 'Joey Lauren Adams']",0,0
Princess Protection Program,[],0,0
Coco Before Chanel,"['Anne Fontaine', 'Audrey Tautou', 'Benot Poelvoorde', 'Alessandro Nivola', 'Marie Gillain', 'Emmanuelle Devos']",19430000,50813834
2012,"['Roland Emmerich', 'John Cusack', 'Chiwetel Ejiofor', 'Amanda Peet', 'Oliver Platt', 'Thandie Newton', 'Danny Glover', 'Woody Harrelson']",200,769679473
Extract,[],0,0
Away We Go,"['Sam Mendes', 'Dave Eggers', 'Vendela Vida', 'John Krasinski', 'Maya Rudolph', 'Jeff Daniels', 'Carmen Ejogo', 'Jim Gaffigan', 'Maggie Gyllenhaal', 'Josh Hamilton', 'Allison Janney', 'Melanie Lynskey', 'Chris Messina', ""Catherine O'Hara"", 'Paul Schneider']",17,14899417
The Last Station,"['Michael Hoffman', 'Helen Mirren', 'Christopher Plummer', 'James McAvoy', 'Paul Giamatti']",18,13550772
Cold Souls,"['Sophie Barthes', 'Paul Giamatti', 'Emily Watson', 'David Strathairn']",0,1023416
Ink,['Jamin Winans'],250000,0
My Sister's Keeper,"['Nick Cassavetes', 'Sofia Vassilieva', 'Cameron Diaz', 'Abigail Breslin', 'Alec Baldwin', 'Jason Patric', 'David Thornton', 'Emily Deschanel', 'E.G. Daily', 'Lin Shaye', 'Joan Cusack']",30,95714875
G-Force,"['Hoyt Yeatman', 'Bill Nighy', 'Will Arnett', 'Zach Galifianakis', 'Nicolas Cage', 'Sam Rockwell', 'Jon Favreau', 'Penlope Cruz', 'Steve Buscemi', 'Tracy Morgan']",150,292.8
Astro Boy,"['David Bowers', 'Freddie Highmore', 'Kristen Bell', 'Nathan Lane', 'Eugene Levy', 'Matt Lucas', 'Bill Nighy', 'Donald Sutherland', 'Charlize Theron', 'Nicolas Cage']",65,44093014
Invictus,"['Clint Eastwood', 'Morgan Freeman', 'Matt Damon']",50,122233971
My Bloody Valentine 3D,"['Patrick Lussier', 'Jensen Ackles', 'Jaime King', 'Kerr Smith', 'Kevin Tighe']",14,21.6  (domestic DVD sales)
The Informant!,"['Steven Soderbergh', 'Scott Z. Burns', 'Matt Damon', 'Scott Bakula', 'Joel McHale', 'Melanie Lynskey']",22,41771168
Easy Virtue,"['Stephan Elliott', 'Sheridan Jobbins', 'Jessica Biel', 'Colin Firth', 'Kristin Scott Thomas', 'Ben Barnes']",0,US18463793
Ninja Assassin,"['James McTeigue', 'Rain', 'Naomie Harris', 'Ben Miles', 'Rick Yune', 'Sho Kosugi']",40,61601280
A Single Man,"['Tom Ford', 'Colin Firth', 'Julianne Moore', 'Matthew Goode', 'Nicholas Hoult']",7,24964890
Surrogates,"['Jonathan Mostow', 'Bruce Willis', 'Radha Mitchell', 'Rosamund Pike', 'Boris Kodjoe', 'Jack Noseworthy', 'James Cromwell', 'Ving Rhames']",80,122.4
Good Hair,[],0,0
Bronson,"['Nicolas Winding Refn', 'Brock Norman Brock', 'Tom Hardy']",230000,2260712
Every Little Step,[],0,2443479
Crude,['Joe Berlinger'],0,0
The Maid,"['Sebastin Silva', 'Catalina Saavedra']",0,0
17 Again,"['Burr Steers', 'Zac Efron', 'Leslie Mann', 'Thomas Lennon', 'Michelle Trachtenberg', 'Matthew Perry']",40,136267476
Brief Interviews with Hideous Men,"['John Krasinski', 'Julianne Nicholson']",0,27935
Knowing,"['Alex Proyas', 'Nicolas Cage', 'Rose Byrne', 'Chandler Canterbury', 'Lara Robinson', 'Ben Mendelsohn', 'Nadia Townsend']",50,187858642
The Answer Man,"['Jeff Daniels', 'Lauren Graham', 'Lou Taylor Pucci', 'Olivia Thirlby', 'Kat Dennings', 'Thomas Roy']",0,47865
It Might Get Loud,"['Davis Guggenheim', 'Jimmy Page', 'The Edge', 'Jack White']",0,1807506
The Blind Side,"['John Lee Hancock', 'Sandra Bullock', 'Tim McGraw', 'Quinton Aaron', 'Kathy Bates']",29,309208309
District 9,"['Neill Blomkamp', 'Sharlto Copley', 'David James', 'Jason Cope']",30,211
Bandslam,"['Todd Graff', 'Aly Michalka', 'Vanessa Hudgens', 'Gaelan Connell', 'Scott Porter', 'Lisa Kudrow', 'Tim Jo']",20,12225023
The White Ribbon,"['Michael Haneke', 'Ulrich Tukur', 'Josef Bierbichler']",18,19319444
The Limits of Control,"['Jim Jarmusch', 'Isaach De Bankol', 'Paz de la Huerta', 'Tilda Swinton', 'Gael Garca Bernal', 'Bill Murray', 'Hiam Abbass']",0,1395030
New in Town,"['Jonas Elmer', 'C. Jay Cox', 'Rene Zellweger', 'Harry Connick, Jr.', 'Siobhan Fallon Hogan', 'J.K. Simmons', 'Frances Conroy']",8,29010817
Little Ashes,"['Paul Morrison', 'Philippa Goslett', 'Robert Pattinson', 'Javier Beltrn', 'Matthew McNulty', 'Marina Gatell']",2.9,452558
Fast & Furious,"['Justin Lin', 'Chris Morgan', 'Vin Diesel', 'Paul Walker', 'Michelle Rodriguez', 'Jordana Brewster']",85,363164265
Inglourious Basterds,"['Quentin Tarantino', 'Brad Pitt', 'Mlanie Laurent', 'Christoph Waltz', 'Michael Fassbender', 'Eli Roth', 'Diane Kruger', 'Daniel Brhl', 'Til Schweiger']",75,321455689
Janky Promoters,[],0,0
9,"['Shane Acker', 'Elijah Wood', 'John C. Reilly', 'Jennifer Connelly', 'Christopher Plummer', 'Crispin Glover', 'Martin Landau', 'Fred Tatasciore']",30,48428063
Antichrist,"['Lars von Trier', 'Willem Dafoe', 'Charlotte Gainsbourg']",11,791867
Halloween II,"['Rob Zombie', 'Malcolm McDowell', 'Tyler Mane', 'Sheri Moon Zombie', 'Brad Dourif', 'Danielle Harris', 'Scout Taylor-Compton']",15,39421467
Watchmen,"['Zack Snyder', 'Malin kerman', 'Billy Crudup', 'Matthew Goode', 'Carla Gugino', 'Jackie Earle Haley', 'Jeffrey Dean Morgan', 'Patrick Wilson']",130,185258983
Lesbian Vampire Killers,"['James Corden', 'Mathew Horne', 'MyAnna Buring', 'Paul McGann', 'Vera Filatova']",0,0
Where the Wild Things Are,"['Spike Jonze', 'Max Records', 'Catherine Keener', 'Mark Ruffalo', 'Lauren Ambrose', 'Chris Cooper', 'Pepita Emmerichs']",100,100086793
The Maiden Heist,"['Peter Hewitt', 'Morgan Freeman', 'Christopher Walken', 'William H. Macy', 'Marcia Gay Harden']",0,0
Taking Woodstock,"['Ang Lee', 'Demetri Martin', 'Imelda Staunton', 'Henry Goodman', 'Liev Schreiber', 'Jonathan Groff', 'Eugene Levy', 'Emile Hirsch', 'Paul Dano']",30000000,9930139
Big Fan,"['Robert D. Siegel', 'Patton Oswalt', 'Kevin Corrigan', 'Michael Rapaport', 'Marcia Jean Kurtz']",0,232732
All About Steve,"['Phil Traill', 'Bradley Cooper', 'Thomas Haden Church']",15,40105542
The Imaginarium of Doctor Parnassus,"['Terry Gilliam', 'Charles McKeown', 'Heath Ledger', 'Christopher Plummer', 'Verne Troyer', 'Lily Cole', 'Andrew Garfield', 'Tom Waits', 'Johnny Depp', 'Colin Farrell', 'Jude Law']",Budget18,"Box office37,267,653[3]"
Sunshine Cleaning,"['Christine Jeffs', 'Amy Adams', 'Emily Blunt', 'Jason Spevack', 'Mary Lynn Rajskub', 'Steve Zahn', 'Alan Arkin']",5,15476862
The Invention of Lying,"['Ricky Gervais', 'Matthew Robinson', 'Ricky Gervais', 'Jennifer Garner', 'Jonah Hill', 'Louis C.K.', 'Rob Lowe', 'Tina Fey']",18.5,32406507
Old Dogs,"['Walt Becker', 'David Diamond', 'David Weissman', 'John Travolta', 'Robin Williams', 'Kelly Preston', 'Seth Green', 'Lori Loughlin', 'Matt Dillon']",35,96.8
The Box,"['Richard Kelly', 'Cameron Diaz', 'James Marsden', 'Frank Langella']",30,32924206
Love the Beast,"['Eric Bana', 'Jay Leno', 'Dr. Phil', 'Jeremy Clarkson']",0,0
Julie & Julia,"['Nora Ephron', 'Meryl Streep', 'Amy Adams', 'Stanley Tucci', 'Chris Messina', 'Linda Emond', 'Jane Lynch']",40,129538392
Gamer,"['Neveldine/Taylor', 'Gerard Butler', 'Michael C. Hall', 'Amber Valletta', 'Logan Lerman', 'Terry Crews', ""Chris 'Ludacris' Bridges"", 'Kyra Sedgwick']",50,40828540
The Other Woman,"['Don Roos', 'Natalie Portman', 'Lisa Kudrow', 'Lauren Ambrose', 'Scott Cohen']",0,452191
Next Day Air,"['Benny Boom', 'Donald Faison', 'Mike Epps', 'Wood Harris', 'Omari Hardwick', 'Darius McCrary', 'Yasmin Deliz', 'Mos Def']","Budget3,000,000 est [1]",10027047
Battle for Terra,"['Aristomenis Tsirbas', 'Evan Rachel Wood', 'Brian Cox', 'James Garner', 'Chris Evans', 'Danny Glover', 'Amanda Peet', 'David Cross', 'Justin Long', 'Dennis Quaid', 'Luke Wilson']",0,6101046
The Princess and the Frog,"['Ron Clements', 'John Musker', 'Anika Noni Rose', 'Bruno Campos', 'Keith David', 'Michael-Leon Wooley', 'Jennifer Cody', 'Jim Cummings', 'Peter Bartlett', 'Jenifer Lewis', 'Oprah Winfrey', 'Terrence Howard', 'John Goodman']",105,267
The Stepfather,"['Nelson McCormick', 'J.S. Cardone', 'Dylan Walsh', 'Sela Ward', 'Penn Badgley', 'Amber Heard', 'Jon Tenney']",20,31198531
Amelia,"['Mira Nair', 'Ronald Bass', 'Hilary Swank', 'Richard Gere', 'Ewan McGregor', 'Christopher Eccleston']",40,19642013
Harry Potter and the Half-Blood Prince,"['David Yates', 'Daniel Radcliffe', 'Rupert Grint', 'Emma Watson']",250,934416487
The Men Who Stare at Goats,"['Grant Heslov', 'Jeff Bridges', 'Ewan McGregor', 'Kevin Spacey']",24,68968688
Duplicity,"['Tony Gilroy', 'Tony Gilroy', 'Clive Owen', 'Julia Roberts', 'Tom Wilkinson', 'Paul Giamatti']",60,78146652
The Collector,"['Marcus Dunstan', 'Marcus Dunstan', 'Patrick Melton', 'Josh Stewart', 'Michael Reilly Burke', 'Andrea Roth', 'Juan Fernandez', 'Karley Scott Collins', 'Madeline Zima', 'Robert Wisdom']",3-3.4,9.4
Hotel for Dogs,"['Thor Freudenthal', 'Emma Roberts', 'Jake T. Austin', 'Troy Gentile', 'Kyla Pratt', 'Johnny Simmons', 'Lisa Kudrow', 'Kevin Dillon', 'Don Cheadle']",75,117000198
The Pink Panther 2,"['Harald Zwart', 'Jean Reno', 'Alfred Molina', 'Emily Mortimer', 'Aishwarya Rai Bachchan', 'Andy Garca', 'Lily Tomlin', 'John Cleese']",70,75946615
White on Rice,[],0,0
Everybody's Fine,"['Kirk Jones', 'Robert De Niro', 'Drew Barrymore', 'Kate Beckinsale', 'Sam Rockwell', 'Katherine Moennig']",21,15986449
Julia,"['Erick Zonca', 'Tilda Swinton', 'Aidan Gould', 'Saul Rubinek', 'Kate del Castillo']",6,1327897
Underworld: Rise of the Lycans,"['Patrick Tatopoulos', 'Michael Sheen', 'Bill Nighy', 'Rhona Mitra', 'Kevin Grevioux', 'Steven Mackintosh', 'Kate Beckinsale']",35,91353501
Capitalism: A Love Story,['Michael Moore'],20,17436509
The Cake Eaters,"['Mary Stuart Masterson', 'Jayce Bartok', 'Kristen Stewart', 'Aaron Stanford', 'Jayce Bartok', 'Bruce Dern', 'Elizabeth Ashley']",0,0
Terminator Salvation,"['McG', 'John Brancato\nMichael Ferris', 'Jonathan Nolan', 'Anthony E. Zuiker', 'Christian Bale', 'Sam Worthington', 'Anton Yelchin', 'Moon Bloodgood', 'Helena Bonham Carter']",200,371353001
Inkheart,"['Iain Softley', 'Brendan Fraser', 'Eliza Bennett', 'Paul Bettany', 'Helen Mirren', 'Rafi Gavron', 'Andy Serkis', 'Jim Broadbent', 'Sienna Guillory']",60,62450361
Earth,"['Alastair Fothergill', 'Mark Linfield', 'Leslie Megahey']",47,109
The Damned United,"['Tom Hooper', 'Michael Sheen', 'Timothy Spall', 'Colm Meaney', 'Jim Broadbent']",0,4091378 (Worldwide)
The Informers,"['Gregor Jordan', 'Bret Easton Ellis', 'Nicholas Jarecki', 'Billy Bob Thornton', 'Winona Ryder', 'Kim Basinger', 'Mickey Rourke', 'Brad Renfro', 'Amber Heard']",18,382174
Powder Blue,"['Timothy Linh Bui', 'Jessica Biel', 'Forest Whitaker', 'Patrick Swayze', 'Ray Liotta', 'Eddie Redmayne', 'Kris Kristofferson']",0,0
Adam,"['Max Mayer', 'Hugh Dancy', 'Rose Byrne', 'Frankie Faison', 'Mark Linn-Baker', 'Amy Irving', 'Peter Gallagher']",3200000,2549605
