Movie_Name,Contributors,Budget,Revenue
Happily N'Ever After,"['Sarah Michelle Gellar', 'Freddie Prinze, Jr.', 'Andy Dick', 'Wallace Shawn', 'Patrick Warburton', 'George Carlin', 'Sigourney Weaver', 'Mike McShane']",47,38085778
August Rush,[],0,0
Shooter,"['Antoine Fuqua', 'Mark Wahlberg', 'Danny Glover', 'Ned Beatty', 'Michael Pea', 'Tate Donovan', 'Kate Mara', 'Elias Koteas', 'Rade erbedija', 'Justin Louis', 'Rhona Mitra']",61,95.7
Lions for Lambs,"['Robert Redford', 'Matthew Michael Carnahan', 'Tom Cruise', 'Meryl Streep', 'Michael Pea', 'Derek Luke', 'Andrew Garfield', 'Peter Berg']",35,63
Mr. Brooks,"['Bruce A. Evans', 'Demi Moore', 'Dane Cook', 'Marg Helgenberger', 'Danielle Panabaker', 'William Hurt']",20,48121900
The Abandoned,"['Nacho Cerd', 'Richard Stanley', 'Anastasia Hille', 'Karel Roden']",0,4153578
Sarah Landon and the Paranormal Hour,[],0,858415
Becoming Jane,"['Julian Jarrold', 'Kevin Hood', 'Sarah Williams', 'Anne Hathaway', 'James McAvoy', 'Julie Walters', 'James Cromwell', 'Maggie Smith']",16.5,37311672
Disturbia,"['D. J. Caruso', 'Shia LaBeouf', 'Aaron Yoo', 'David Morse', 'Sarah Roemer', 'Carrie-Anne Moss']",20,117760134
30 Days of Night,"['David Slade', 'Josh Hartnett', 'Melissa George', 'Danny Huston', 'Mark Boone Junior', 'Ben Foster']",30,102254137 (Including DVD sales)
Sicko,['Michael Moore'],9,36088109
The Astronaut Farmer,"['Michael Polish', 'Billy Bob Thornton', 'Virginia Madsen', 'Bruce Dern', 'Max Thieriot']",13,11130889
I Now Pronounce You Chuck and Larry,"['Dennis Dugan', 'Kevin James', 'Jessica Biel', 'Ving Rhames', 'Steve Buscemi', 'Dan Aykroyd']",85,186072214
The Darjeeling Limited,[],0,0
Why Did I Get Married?,"['Tyler Perry', 'Janet Jackson', 'Jill Scott', 'Malik Yoba', 'Sharon Leal', 'Tasha Smith', 'Michael Jai White', 'Richard T. Jones']",0,55862886
Bratz: The Movie,[],0,0
I Am Legend,"['Francis Lawrence', 'Will Smith', 'Alice Braga', 'Dash Mihok']",150,585349010
The Number 23,"['Joel Schumacher', 'Jim Carrey', 'Virginia Madsen', 'Logan Lerman', 'Danny Huston']",30,77566815
Noelle,['David Wall'],0,0
Beowulf,"['Robert Zemeckis', 'Ray Winstone', 'Anthony Hopkins', 'John Malkovich', 'Robin Wright Penn', 'Brendan Gleeson', 'Crispin Glover', 'Alison Lohman', 'Angelina Jolie']",150,196393745
In the Land of Women,"['Jon Kasdan', 'Adam Brody', 'Kristen Stewart', 'Meg Ryan']",10,17.5
The Bourne Ultimatum,"['Paul Greengrass', 'Matt Damon', 'Julia Stiles', 'David Strathairn', 'Scott Glenn', 'Paddy Considine', 'dgar Ramrez', 'Albert Finney', 'Joan Allen']",110,442824138
Perfect Stranger,"['James Foley', 'Halle Berry', 'Bruce Willis', 'Giovanni Ribisi']",60795000,73090611
Gracie,"['Davis Guggenheim', 'Lisa Marie Petersen', 'Karen Janszen', 'Andrew Shue', 'Davis Guggenheim', 'Ken Himmelman', 'Elisabeth Shue', 'Carly Schroeder', 'Dermot Mulroney', 'Jesse Lee Soffer', 'Andrew Shue', 'Trevor Heins']",9,3826568
Sweeney Todd: The Demon Barber of Fleet Street,"['Tim Burton', 'Johnny Depp', 'Helena Bonham Carter', 'Alan Rickman', 'Timothy Spall', 'Jayne Wisener', 'Sacha Baron Cohen', 'Jamie Campbell Bower', 'Laura Michelle Kelly', 'Ed Sanders']",50,152523164
Fantastic Four: Rise of the Silver Surfer,"['Tim Story', 'Ioan Gruffudd', 'Jessica Alba', 'Chris Evans', 'Michael Chiklis', 'Julian McMahon', 'Kerry Washington', 'Andre Braugher', 'Laurence Fishburne']",130,289
