Movie_Name,Contributors,Budget,Revenue
Over the Hedge,"['Tim Johnson', 'Karey Kirkpatrick', 'Len Blum', 'David Hoselton', 'Bruce Willis', 'Garry Shandling', 'Steve Carell', 'William Shatner', 'Wanda Sykes', 'Nick Nolte']",80,336002996
Bobby,"['Emilio Estevez', 'Harry Belafonte', 'Nick Cannon', 'Laurence Fishburne', 'Heather Graham', 'Anthony Hopkins', 'Helen Hunt', 'Joshua Jackson', 'Ashton Kutcher', 'Shia LaBeouf', 'Lindsay Lohan', 'William H. Macy', 'Demi Moore', 'Freddy Rodriguez', 'Martin Sheen', 'Christian Slater', 'Sharon Stone', 'Mary Elizabeth Winstead', 'Elijah Wood']",0,20704591
Stranger Than Fiction,"['Marc Forster', 'Zach Helm', 'Will Ferrell', 'Maggie Gyllenhaal', 'Dustin Hoffman', 'Queen Latifah', 'Emma Thompson']",30,53653224
The Shaggy Dog,"['Brian Robbins', 'Cormac Wibberley\nMarianne Wibberley', 'Geoff Rodkey', 'Robert Downey, Jr.', 'Kristin Davis', 'Danny Glover', 'Spencer Breslin', 'Philip Baker Hall']",50,87134280
We Are Marshall,"['McG', 'Matthew McConaughey', 'Matthew Fox', 'Ian McShane', 'Anthony Mackie', 'Kate Mara', 'January Jones', 'Brian Geraghty', 'David Strathairn']",65,43545364
Phat Girlz,"['Nnegest Likk', ""Mo'Nique"", 'Jimmy Jean-Louis', 'Godfrey']",3,7403491
The Fountain,"['Darren Aronofsky', 'Hugh Jackman', 'Rachel Weisz', 'Ellen Burstyn']",35,15978422
Take the Lead,"['Liz Friedlander', 'Dianne Houston', 'Antonio Banderas', 'Rob Brown', 'Yaya DaCosta', 'Alfre Woodard', 'Dante Basco', 'Elijah Kelley', 'Jenna Dewan', 'Marcus T. Paulk', 'Lauren Collins', 'Katya Virshilas']",30,65742529
Invincible,[],0,0
Arthur and the Invisibles,"['Luc Besson', 'Cline Garcia', 'Freddie Highmore', 'Madonna', 'Snoop Dogg', 'David Bowie', 'Ron Crawford', 'Robert De Niro', 'Jason Bateman', 'Jimmy Fallon', 'Mia Farrow', 'Anthony Anderson']",86,107944236
Night at the Museum,"['Shawn Levy', 'Ben Stiller', 'Carla Gugino', 'Dick Van Dyke', 'Mickey Rooney', 'Bill Cobbs', 'Robin Williams']",110,574480841
When a Stranger Calls,"['Simon West', 'Jake Wade Wall', 'Camilla Belle', 'Tommy Flanagan', 'Katie Cassidy', 'Clark Gregg']",15,66966987
Garfield: A Tail of Two Kitties,"['Tim Hill', 'Breckin Meyer', 'Jennifer Love Hewitt', 'Billy Connolly', 'Bill Murray', 'Tim Curry']",60,141.7
Stay Alive,"['William Brent Bell', 'Jon Foster', 'Samaire Armstrong', 'Frankie Muniz', 'Jimmi Simpson', 'Milo Ventimiglia', 'Sophia Bush', 'Adam Goldberg']",9000000,27105095
See No Evil,"['Gregory Dark', 'Dan Madigan', 'Kane', 'Samantha Noble', 'Christina Vidal', 'Luke Pegler', 'Michael J. Pagan']",8000000.,15003884.
Date Movie,"['Aaron Seltzer\nJason Friedberg', 'Alyson Hannigan', 'Adam Campbell', 'Sophie Monk', 'Jennifer Coolidge', 'Mauricio Sanchez', 'Eddie Griffin', 'Fred Willard']",20,84795656
Flags of Our Fathers,[],0,0
Idiocracy,"['Mike Judge', 'Etan Cohen', 'Luke Wilson', 'Maya Rudolph', 'Dax Shepard', 'Terry Alan Crews']",2-4,495303 (worldwide)
Miami Vice,"['Michael Mann', 'Colin Farrell', 'Jamie Foxx', 'Gong Li', 'Naomie Harris', 'Ciarn Hinds']",135,163794509
Art School Confidential,"['Terry Zwigoff', 'Max Minghella', 'Sophia Myles', 'John Malkovich', 'Anjelica Huston', 'Jim Broadbent', 'Matt Keeslar', 'Ethan Suplee', 'Joel David Moore']",5,3306629
Casino Royale,"['Martin Campbell', 'Daniel Craig', 'Eva Green', 'Mads Mikkelsen', 'Jeffrey Wright', 'Judi Dench']",150,599045960
Nanny McPhee,"['Kirk Jones', 'Emma Thompson', 'Colin Firth', 'Kelly Macdonald', 'Derek Jacobi', 'Patrick Barlow', 'Celia Imrie', 'Imelda Staunton', 'Thomas Sangster', 'Angela Lansbury']",25,122489822
Curious George,"[""Matthew O'Callaghan"", 'Will Ferrell', 'Drew Barrymore', 'David Cross', 'Eugene Levy', 'Joan Plowright', 'Dick Van Dyke', 'Frank Welker']",50,69834815
The Departed,"['Martin Scorsese', 'Leonardo DiCaprio', 'Matt Damon', 'Jack Nicholson', 'Mark Wahlberg', 'Martin Sheen', 'Ray Winstone', 'Vera Farmiga', 'Alec Baldwin']",90,289847354
The Devil Wears Prada,"['David Frankel', 'Meryl Streep', 'Anne Hathaway', 'Emily Blunt', 'Stanley Tucci', 'Simon Baker', 'Adrian Grenier']",35,326551094
World Trade Center,"['Oliver Stone', 'Andrea Berloff', 'Nicolas Cage', 'Maria Bello', 'Michael Pea', 'Maggie Gyllenhaal', 'Stephen Dorff', 'Jon Bernthal', 'Jay Hernandez', 'Michael Shannon', 'Donna Murphy', 'Frank Whaley', 'Jude Ciccolella', 'Danny Nucci']",65,162970275
Eragon,"['Stefen Fangmeier', 'Edward Speleers', 'Jeremy Irons', 'Sienna Guillory', 'Robert Carlyle', 'Djimon Hounsou', 'Garrett Hedlund', 'Joss Stone', 'Rachel Weisz', 'John Malkovich']",100,249488115
Hollywoodland,"['Allen Coulter', 'Adrien Brody', 'Diane Lane', 'Ben Affleck', 'Bob Hoskins']",14,16803753
The Queen,"['Stephen Frears', 'Peter Morgan', 'Helen Mirren', 'Michael Sheen', 'James Cromwell', 'Helen McCrory', 'Alex Jennings', 'Roger Allam', 'Sylvia Syms']",15 ),123384128)
Saw III,"['Darren Lynn Bousman', 'Tobin Bell', 'Shawnee Smith', 'Angus Macfadyen', 'Bahar Soomekh', 'Dina Meyer']",10,164874275
