year,Movie_Name,Budget,Contributors,Revenue
2010,The King's Speech,15 ),"['Tom Hooper', 'David Seidler', 'Colin Firth', 'Geoffrey Rush', 'Helena Bonham Carter', 'Guy Pearce', 'Timothy Spall', 'Derek Jacobi', 'Jennifer Ehle', 'Michael Gambon']",414211549
2010,The Bounty Hunter,50,"['Andy Tennant', 'Jennifer Aniston', 'Gerard Butler']",23310266 (US DVD sales) 
2010,The Good Guy,3200000,"['Alexis Bledel', 'Scott Porter', 'Bryan Greenberg', 'Andrew McCarthy', 'Aaron Yoo']",100688
2010,MacGruber,10,"['Jorma Taccone', 'Will Forte', 'John Solomon', 'Kristen Wiig', 'Ryan Phillippe', 'Powers Boothe', 'Maya Rudolph', 'Val Kilmer']",9322895
2010,The Next Three Days,30,"['Paul Haggis', 'Russell Crowe', 'Elizabeth Banks', 'Brian Dennehy', 'Olivia Wilde', 'Liam Neeson', 'Daniel Stern']",67448651
2010,Wall Street: Money Never Sleeps,70,"['Oliver Stone', 'Allan Loeb', 'Stephen Schiff', 'Michael Douglas', 'Shia LaBeouf', 'Josh Brolin', 'Carey Mulligan', 'Frank Langella']",134748021
2010,Preacher's Kid,3,"['LeToya Luckett', ""Rae'Ven Larrymore Kelly"", 'Kiki Sheard', 'Durrell ""Tank"" Babbs', 'Clifton Powell', 'Gregalan Williams', 'Sharif Atkins', 'Tim Miner', 'Trey Songz', 'Tammy Townsend', 'Essence Atkins', 'Ella Joyce']",515065
2010,The Killer Inside Me,13000000,"['Michael Winterbottom', 'Casey Affleck', 'Jessica Alba', 'Kate Hudson', 'Bill Pullman']",3977192
2010,Valhalla Rising,Budget39  DKK,"['Nicolas Winding Refn', 'Mads Mikkelsen', 'Gary Lewis', 'Gary McCormack', 'Alexander Morton', 'Jamie Sives', 'Ewan Stewart']",30638
2010,Prince of Persia: The Sands of Time,150,"['Mike Newell', 'Jake Gyllenhaal', 'Ben Kingsley', 'Gemma Arterton', 'Alfred Molina']",436.4
2010,Shrek Forever After,165,"['Mike Mitchell', 'Josh Klausner', 'Mike Myers', 'Eddie Murphy', 'Cameron Diaz', 'Antonio Banderas', 'Walt Dohrn', 'Jon Hamm', 'Jane Lynch', 'Craig Robinson']",752600867
2010,The Sorcerer's Apprentice,150,"['Jon Turteltaub', 'Nicolas Cage', 'Jay Baruchel', 'Alfred Molina', 'Teresa Palmer', 'Monica Bellucci']",215.3
2010,The Virginity Hit,Budget,"['Matt Bennett', 'Zack Pearlman']",6
2010,Princess Kaiulani,9,"['Robert Payne', ""Q'orianka Kilcher"", 'Barry Pepper', 'Will Patton', 'Julian Glover', 'Shaun Evans']",883887
2010,Middle Men,20,"['George Gallo', 'Luke Wilson', 'Giovanni Ribisi', 'Gabriel Macht', 'James Caan']",754301
2010,Grown Ups,80,"['Dennis Dugan', 'Fred Wolf', 'Kevin James', 'Chris Rock', 'David Spade', 'Rob Schneider']",271430189
2010,The Last Song,20,"['Julie Anne Robinson', 'Miley Cyrus', 'Liam Hemsworth', 'Bobby Coleman', 'Kelly Preston', 'Greg Kinnear']",89
2010,Love Ranch,25,"['Taylor Hackford', 'Mark Jacobson', 'Helen Mirren', 'Joe Pesci']",137885
2010,Letters to God,3,"['David Nixon', 'Cullen Douglas', 'Robyn Lively', 'Jeffrey Johnson', 'Tanner Maguire', 'Bailee Madison']",2908893
2010,Edge of Darkness,80,"['Martin Campbell', 'William Monahan', 'Andrew Bovell', 'Mel Gibson', 'Ray Winstone', 'Danny Huston', 'Bojana Novakovic']",81124129
2010,Red,58,"['Robert Schwentke', 'Bruce Willis', 'Morgan Freeman', 'John Malkovich', 'Karl Urban', 'Mary-Louise Parker', 'Helen Mirren']",199006387
2010,Lottery Ticket,17,"['Erik White', 'Bow Wow', 'Brandon T. Jackson', 'Naturi Naughton', 'Keith David', 'Charlie Murphy', 'Gbenga Akinnagbe', 'Terry Crews', 'Bill Bellamy', 'Mike Epps', 'T-Pain', 'Loretta Devine', 'Ice Cube']",24719879
2010,The Losers,25,"['Sylvain White', 'Jeffrey Dean Morgan', 'Zoe Saldana', 'Chris Evans', 'Idris Elba', 'Columbus Short', 'scar Jaenada', 'Jason Patric']",29379723
2010,Charlie St. Cloud,44,"['Burr Steers', 'Zac Efron', 'Charlie Tahan', 'Amanda Crew', 'Kim Basinger', 'Ray Liotta', 'Augustus Prew', 'Donal Logue']",48190704
2010,Love and Other Drugs,30,"['Edward Zwick', 'Jake Gyllenhaal', 'Anne Hathaway']",102313925
2010,From Paris With Love,52,"['Pierre Morel', 'Luc Besson', 'John Travolta', 'Jonathan Rhys Meyers', 'Kasia Smutniak', 'Richard Durden']",52826594
2010,The Karate Kid,40,"['Harald Zwart', 'Christopher Murphey', 'Jaden Smith', 'Jackie Chan']",359126022
2010,Brooklyn's Finest,17,"['Antoine Fuqua', 'Richard Gere', 'Don Cheadle', 'Ethan Hawke', 'Wesley Snipes']",36440201
2010,Saw 3D,17,"['Kevin Greutert', 'Patrick Melton', 'Marcus Dunstan', 'Tobin Bell', 'Costas Mandylor', 'Betsy Russell', 'Sean Patrick Flanery', 'Cary Elwes']",136150434
2010,The Illusionist,17,"['Sylvain Chomet', 'Eilidh Rankin']",5602431
2010,The Town,37,"['Ben Affleck', 'Peter Craig', 'Rebecca Hall', 'Jon Hamm', 'Jeremy Renner', 'Blake Lively', 'Titus Welliver', 'Pete Postlethwaite', 'Chris Cooper']",154
2010,Fish Tank,Budget1.8,"['Andrea Arnold', 'Katie Jarvis', 'Kierston Wareing', 'Michael Fassbender']","Box office1,451,678[1]"
2010,Blue Valentine,1,['Derek Cianfrance'],12355734
2010,Percy Jackson & the Olympians: The Lightning Thief,95,"['Chris Columbus', 'Logan Lerman', 'Brandon T. Jackson', 'Alexandra Daddario', 'Jake Abel', 'Sean Bean', 'Pierce Brosnan', 'Melina Kanakaredes', 'Steve Coogan', 'Rosario Dawson', 'Catherine Keener', 'Kevin McKidd', 'Joe Pantoliano', 'Uma Thurman']",226497209
2010,Stone,22,"['John Curran', 'Angus MacLachlan', 'Robert De Niro', 'Edward Norton', 'Milla Jovovich', 'Rafael Souza']",9479718
2010,Youth in Revolt,18,"['Miguel Arteta', 'Gustin Nash', 'Portia Doubleday', 'Jean Smart', 'Mary Kay Place', 'Zach Galifianakis', 'Justin Long', 'Ray Liotta', 'Steve Buscemi']",19651093
2010,The Tourist,100,"['Florian Henckel von Donnersmarck', 'Angelina Jolie', 'Johnny Depp', 'Paul Bettany', 'Timothy Dalton', 'Steven Berkoff', 'Rufus Sewell', 'Christian De Sica', 'Raoul Bova']",278346189
2010,Tales from Earthsea,22,"['Gor Miyazaki', 'Bunta Sugawara', 'Junichi Okada', 'Aoi Teshima', 'Yuko Tanaka']",68673565
2010,To Save a Life,500000,"['Randy Wayne', 'Sean Michael Afable']",3780975
2010,Piranha 3D,24,"['Alexandre Aja', 'Josh Stolberg', 'Elisabeth Shue', 'Adam Scott', ""Jerry O'Connell"", 'Ving Rhames', 'Jessica Szohr', 'Steven R. McQueen', 'Christopher Lloyd', 'Richard Dreyfuss']",83188165
2010,Nanny McPhee and the Big Bang,35,"['Susanna White', 'Rhys Ifans', 'Maggie Gyllenhaal', 'Asa Butterfield', 'Ewan McGregor', 'Maggie Smith', 'Bill Bailey', 'Katy Brand']",93251121
2010,Dear John,25,"['Lasse Hallstrm', 'Jamie Linden', 'Channing Tatum', 'Amanda Seyfried', 'Henry Thomas', 'Richard Jenkins']",114977104
2010,Tooth Fairy,48,"['Michael Lembeck', 'Dwayne Johnson', 'Stephen Merchant', 'Ashley Judd', 'Julie Andrews']",137576644
2010,Mesrine,"Budget40,000,000","['Jean-Franois Richet', 'Abdel Raouf Dafri', 'Vincent Cassel']","Box office11,760,000"
2010,Flipped,14,"['Rob Reiner', 'Madeline Carroll', 'Callan McAuliffe', 'Rebecca De Mornay', 'Anthony Edwards', 'John Mahoney', 'Penelope Ann Miller', 'Aidan Quinn']",1755212 (US only)
2010,It's Kind of a Funny Story,8,"['Anna Boden', 'Ryan Fleck', 'Keir Gilchrist', 'Emma Roberts', 'Viola Davis', 'Lauren Graham', 'Jim Gaffigan', 'Zo Kravitz', 'Zach Galifianakis']",6491240
2010,Another Year,8,"['Mike Leigh', 'Lesley Manville', 'Jim Broadbent', 'Ruth Sheen']",18124262
2010,A Prophet,Budget13,"['Jacques Audiard', 'Thomas Bidegain', 'Abdel Raouf Dafri', 'Nicolas Peufaillit', 'Tahar Rahim', 'Niels Arestrup', 'Adel Bencherif']",Box office20 243 580[1]
2010,Despicable Me,69,"['Pierre Coffin', 'Chris Renaud', 'Steve Carell', 'Jason Segel', 'Miranda Cosgrove', 'Russell Brand', 'Kristen Wiig', 'Will Arnett', 'Danny McBride', 'Jemaine Clement', 'Jack McBrayer', 'Julie Andrews']",543113985
2010,She's Out of My League,20,"['Jim Field Smith', 'Sean Anders', 'Jay Baruchel', 'Alice Eve', 'Mike Vogel', 'T.J. Miller', 'Nate Torrence', 'Krysten Ritter', 'Geoff Stults', 'Lindsay Sloane']",49
2010,Legend of the Guardians: The Owls of Ga'Hoole,80,"['Zack Snyder', 'Jim Sturgess', 'Hugo Weaving', 'Emily Barclay', 'Abbie Cornish', 'Ryan Kwanten', 'Anthony LaPaglia', 'Miriam Margoyles', 'Sam Neill', 'Richard Roxburgh', 'David Wenham', 'Helen Mirren', 'Michael Wincott', 'Geoffrey Rush']",180073390
2010,Green Zone,100,"['Paul Greengrass', 'Brian Helgeland', 'Matt Damon', 'Greg Kinnear', 'Brendan Gleeson', 'Amy Ryan', 'Khalid Abdalla', 'Jason Isaacs']",94882549
2010,Saint John of Las Vegas,2,"['Romany Malco', 'Sarah Silverman', 'Peter Dinklage', 'Tim Blake Nelson']",102647
2010,Daybreakers,20,"['Michael Spierig\nPeter Spierig', 'Ethan Hawke', 'Willem Dafoe', 'Claudia Karvan', 'Michael Dorman', 'Sam Neill', 'Vince Colosimo', 'Isabel Lucas']",51416464
2010,Rabbit Hole,5,"['John Cameron Mitchell', 'Nicole Kidman', 'Aaron Eckhart', 'Dianne Wiest', 'Miles Teller', 'Tammy Blanchard', 'Sandra Oh']",5143154
2010,Mother and Child,7,"['Rodrigo Garca', 'Naomi Watts', 'Annette Bening', 'Kerry Washington', 'Jimmy Smits', 'Samuel L. Jackson', 'David Morse']",4980736
2010,The Other Guys,100,"['Adam McKay', 'Chris Henchy', 'Mark Wahlberg']",170.4
2010,I Spit on Your Grave,2,"['Steven R. Monroe', 'Sarah Butler', 'Jeff Branson', 'Rodney Eastman', 'Daniel Franzese', 'Andrew Howard', 'Chad Lindberg', 'Tracey Walter']",1278466
2010,Going the Distance,32,"['Nanette Burstein', 'Geoff LaTulippe', 'Drew Barrymore', 'Justin Long', 'Charlie Day', 'Jason Sudeikis', 'Christina Applegate']",42052757
2010,Tangled,260,"['Nathan Greno', 'Byron Howard', 'Mandy Moore', 'Zachary Levi', 'Donna Murphy']",591.8
2010,The American,20,"['Anton Corbijn', 'Violante Placido', 'Thekla Reuten', 'Paolo Bonacelli', 'Irina Bjrklund']",67876281
2010,Repo Men,32,"['Miguel Sapochnik', 'Jude Law', 'Forest Whitaker', 'Liev Schreiber', 'Alice Braga', 'Carice van Houten', 'Chandler Canterbury', 'RZA', 'Yvette Nicole Brown']",18409891
2010,Little Fockers,100,"['Paul Weitz', 'Ben Stiller', 'Owen Wilson', 'Blythe Danner', 'Teri Polo', 'Jessica Alba', 'Dustin Hoffman', 'Barbra Streisand']",310650585
2010,Leap Year,19,"['Anand Tucker', 'Amy Adams', 'Matthew Goode', 'Adam Scott', 'John Lithgow']",32607316 
2010,The City of Your Final Destination,8.3,"['James Ivory', 'Ruth Prawer Jhabvala', 'Anthony Hopkins', 'Laura Linney', 'Charlotte Gainsbourg', 'Hiroyuki Sanada', 'Omar Metwally', 'Alexandra Maria Lara']",1351866
2010,Devil,10,"['John Erick Dowdle', 'Chris Messina', 'Logan Marshall-Green', 'Geoffrey Arend', 'Bojana Novakovic', ""Jenny O'Hara"", 'Bokeem Woodbine', 'Jacob Vargas']",63354114
2010,Four Lions,Budget2.5,"['Chris Morris', 'Jesse Armstrong', 'Sam Bain', 'Riz Ahmed', 'Kayvan Novak', 'Nigel Lindsay', 'Arsher Ali', 'Adeel Akhtar']",Box office6.9
2010,Somewhere,7,"['Sofia Coppola', 'Stephen Dorff', 'Elle Fanning', 'Michelle Monaghan', 'Chris Pontius', 'Simona Ventura']",13936909
2010,Mao's Last Dancer,25,"['Bruce Beresford', 'Chi Cao', 'Bruce Greenwood', 'Kyle MacLachlan', 'Joan Chen', 'Wang Shuangbao', 'Amanda Schull', 'Ferdinand Hoang', 'Penne Hackforth-Jones']",22269123
2010,Iron Man 2,200,"['Jon Favreau', 'Robert Downey, Jr.', 'Gwyneth Paltrow', 'Don Cheadle', 'Scarlett Johansson', 'Sam Rockwell', 'Mickey Rourke', 'Samuel L. Jackson']",623.9
2010,StreetDance 3D,Budget3.5,"['Jane English', 'Diversity', 'Flawless', 'George Sampson', 'Charlotte Rampling', 'Eleanor Bron', 'Nichola Burley', 'Patrick Baladi', 'Jocelyn Jee Esien', 'Richard Winsor', 'Jeremy Sheffield']",Box office11
2010,The Girl on the Train,"Budget5,834,380[1]","['Andr Tchin', 'Emilie Dequenne', 'Catherine Deneuve', 'Michel Blanc']",1538762
2010,The Tempest,20,"['Julie Taymor', 'Helen Mirren', 'Russell Brand', 'Reeve Carney', 'Tom Conti', 'Chris Cooper', 'Alan Cumming', 'Djimon Hounsou', 'Felicity Jones', 'Alfred Molina', 'David Strathairn', 'Ben Whishaw']",346594
2010,Never Let Me Go,15,"['Mark Romanek', 'Carey Mulligan', 'Keira Knightley', 'Andrew Garfield']",9455232
2010,Kick-Ass,30,"['Matthew Vaughn', 'Aaron Johnson', 'Christopher Mintz-Plasse', 'Chlo Grace Moretz', 'Mark Strong', 'Nicolas Cage']",96188903
2010,Case 39,26,"['Christian Alvart', 'Rene Zellweger', 'Jodelle Ferland', 'Ian McShane', 'Bradley Cooper']",28.2
2010,Winter's Bone,2,"['Debra Granik', 'Jennifer Lawrence', 'John Hawkes', 'Garret Dillahunt', 'Dale Dickey']",13831503
2010,Monsters,500000,"['Gareth Edwards', 'Scoot McNairy', 'Whitney Able']",4.2
2010,Paranormal Activity 2,5,"['Tod Williams', 'Katie Featherston', 'Sprague Grayden', 'Brian Boland', 'Molly Ephraim']",177512032
2010,Easy A,8,"['Will Gluck', 'Bert V. Royal', 'Emma Stone']",75
2010,Transformers,150,"['Michael Bay', 'Shia LaBeouf', 'Tyrese Gibson', 'Josh Duhamel', 'Anthony Anderson', 'Megan Fox', 'Rachael Taylor', 'John Turturro', 'Jon Voight']",709.7
2010,Toy Story 3,200,"['Lee Unkrich', 'Tom Hanks', 'Tim Allen', 'Joan Cusack', 'Don Rickles', 'Wallace Shawn', 'John Ratzenberger', 'Estelle Harris', 'Ned Beatty', 'Michael Keaton', 'Jodi Benson', 'John Morris']",1.063 billion
2010,Survival of the Dead,4000000,"['George A. Romero', 'Alan van Sprang', 'Kenneth Welsh', 'Kathleen Munroe', 'Devon Bostick', 'Athena Karkanis', 'Joris Jarsky', 'Julian Richings', 'Wayne Robson']",143191
2010,City Island,6,"['Raymond De Felitta', 'Julianna Margulies', 'Steven Strait', 'Emily Mortimer', 'Ezra Miller', 'Dominik Garcia-Lorido', 'Alan Arkin']",7875862
2010,Burlesque,55,"['Steven Antin', 'Susannah Grant', 'Christina Aguilera', 'Cher', 'Cam Gigandet', 'Kristen Bell', 'Stanley Tucci', 'Eric Dane', 'Julianne Hough', 'Alan Cumming', 'Peter Gallagher', 'Dianna Agron']",119710764
2010,Killers,75,"['Robert Luketic', 'Katherine Heigl', 'Ashton Kutcher', 'Tom Selleck', ""Catherine O'Hara"", 'Katheryn Winnick', 'Lisa Ann Walter', 'Casey Wilson', 'Rob Riggle', 'Martin Mull']",98159963 
2010,Splice,30,"['Vincenzo Natali', 'Adrien Brody', 'Sarah Polley', 'Delphine Chanac']",26857459
2010,Death at a Funeral,21,"['Neil LaBute', 'Dean Craig', 'Loretta Devine', 'Peter Dinklage', 'Danny Glover', 'Regina Hall', 'Martin Lawrence', 'James Marsden', 'Tracy Morgan', 'Zo Saldaa', 'Columbus Short', 'Luke Wilson', 'Keith David', 'Ron Glass', 'Kevin Hart']",109050886
2010,Wild Grass,"Budget11,150,000","['Alain Resnais', 'Alex Reval', 'Laurent Herbiet', 'Sabine Azma', 'Andr Dussollier', 'Anne Consigny', 'Emmanuelle Devos']",7662770
2010,Inside Job,2,['Charles Ferguson'],7871522
2010,Black Swan,13,"['Darren Aronofsky', 'Natalie Portman', 'Vincent Cassel', 'Mila Kunis', 'Barbara Hershey', 'Winona Ryder']",329398046
2010,127 Hours,18,"['Danny Boyle', 'James Franco', 'Amber Tamblyn', 'Kate Mara']",60738797
2010,Morning Glory,40,"['Roger Michell', 'Aline Brosh McKenna', 'Rachel McAdams', 'Harrison Ford', 'Diane Keaton']",60
2010,Twelve,5,"['Joel Schumacher', 'Chace Crawford', 'Rory Culkin', 'Curtis Jackson', 'Emily Meade', 'Emma Roberts']",2566717
2010,Secretariat,35,"['Randall Wallace', 'Diane Lane', 'John Malkovich', 'Dylan Walsh', 'James Cromwell', 'Kevin Connolly', 'Scott Glenn']",60.3
2010,Touching Home,2,"['Ed Harris', 'Brad Dourif', 'Robert Forster']",116353
2010,Let Me In,20,"['Matt Reeves', 'Kodi Smit-McPhee', 'Chlo Grace Moretz', 'Elias Koteas', 'Richard Jenkins']",24145613
2010,The Shinjuku Incident,250,"['Derek Yee', 'Naoto Takenaka', 'Daniel Wu', 'Xu Jinglei', 'Fan Bingbing']",767968956
2010,Shutter Island,80,"['Martin Scorsese', 'Leonardo DiCaprio', 'Mark Ruffalo', 'Ben Kingsley', 'Michelle Williams', 'Patricia Clarkson', 'Max von Sydow']",294804195
2010,Agora,75  ( 50 ),"['Alejandro Amenbar', 'Alejandro Amenbar', 'Mateo Gil', 'Rachel Weisz', 'Max Minghella']",37828420
2010,The Black Waters of Echo's Pond,5,"['Robert Patrick', 'Danielle Harris', 'James Duval', 'Nick Mennell', 'Mircea Monroe']",224409
2010,The Secret World of Arrietty,23 ),"['Hiromasa Yonebayashi', 'Mirai Shida', 'Ryunosuke Kamiki', 'Shinobu Otake', 'Keiko Takeshita', 'Tatsuya Fujiwara', 'Tomokazu Miura', 'Kirin Kiki']",145570827)
2010,The Kids Are All Right,4,"['Lisa Cholodenko', 'Stuart Blumberg', 'Annette Bening', 'Julianne Moore', 'Mark Ruffalo', 'Mia Wasikowska', 'Josh Hutcherson', 'Yaya DaCosta']",34705850
2010,District 13: Ultimatum,"Budget 12,000,000 (estimated)","['Patrick Alessandrin', 'David Belle', 'Cyril Raffaelli']","Box office 13,500 000"
2010,Scott Pilgrim vs. the World,60  after tax rebates,"['Edgar Wright', 'Michael Cera', 'Mary Elizabeth Winstead', 'Kieran Culkin', 'Chris Evans', 'Anna Kendrick', 'Alison Pill', 'Brandon Routh', 'Jason Schwartzman']",47664559
2010,Chloe,20,"['Atom Egoyan', 'Julianne Moore', 'Liam Neeson', 'Amanda Seyfried']",11702642 (worldwide)
2010,Yogi Bear,80,"['Eric Brevig', 'Brad Copeland', 'Joshua Sternin', 'Jeffrey Ventimilia', 'Dan Aykroyd', 'Justin Timberlake', 'Anna Faris', 'Tom Cavanagh', 'T. J. Miller']",201584141
2010,The Last Airbender,150,"['M. Night Shyamalan', 'Noah Ringer', 'Nicola Peltz', 'Dev Patel', 'Jackson Rathbone', 'Shaun Toub', 'Aasif Mandvi', 'Cliff Curtis']",319713881
2010,For Colored Girls,25,"['Tyler Perry', 'Janet Jackson', 'Thandie Newton', 'Whoopi Goldberg', 'Phylicia Rashad', 'Anika Noni Rose', 'Loretta Devine', 'Kimberly Elise', 'Kerry Washington', 'Tessa Thompson']",37747016 
2010,Crayon,"405,760)","['Dean A. Burhanuddin', 'Dean A. Burhanuddin', 'Kahoe Howard Hon', 'Faisal Abdullah', 'Adibah Noor', 'Joshry Adamme']",16416)
2010,The Expendables,80,"['Sylvester Stallone', 'Jason Statham', 'Jet Li', 'Dolph Lundgren', 'Randy Couture', 'Steve Austin', 'Terry Crews', 'Mickey Rourke']",274470394
2010,The Fighter,25,"['David O. Russell', 'Mark Wahlberg', 'Christian Bale', 'Amy Adams', 'Melissa Leo']",129190869
2010,Life as We Know It,38,"['Greg Berlanti', 'Katherine Heigl', 'Josh Duhamel', 'Josh Lucas', 'Melissa McCarthy', 'Christina Hendricks']",105648706
2010,The Nutcracker,90,"['Andrei Konchalovsky', 'Elle Fanning', 'Charlie Rowe', 'John Turturro', 'Frances de la Tour', 'Nathan Lane']",16178959
2010,Takers,32,"['John Luessenhop', 'Paul Walker', 'Matt Dillon', 'Idris Elba', 'Jay Hernandez', 'Michael Ealy', 'Tip ""T.I."" Harris', 'Chris Brown', 'Hayden Christensen']",69055695
2010,Extraordinary Measures,31,"['Tom Vaughan', 'Robert Nelson Jacobs', 'Brendan Fraser', 'Harrison Ford', 'Keri Russell', 'Diego Velazquez']",15134293
2010,Raajneeti,9.7),"['Ajay Devgan', 'Nana Patekar', 'Ranbir Kapoor', 'Katrina Kaif', 'Arjun Rampal', 'Manoj Bajpayee', 'Sarah Thompson', 'Naseeruddin Shah']",23)(worldwide gross)
2010,Why Did I Get Married Too?,20,"['Tyler Perry', 'Janet Jackson', 'Tasha Smith', 'Jill Scott', 'Louis Gossett, Jr.', 'Malik Yoba', 'Michael Jai White', 'Sharon Leal', 'Richard T. Jones', 'Lamman Rucker', 'Cicely Tyson']",60095852
2010,Legion,26,"['Scott Stewart', 'Paul Bettany', 'Lucas Black', 'Tyrese Gibson', 'Adrianne Palicki', 'Charles S. Dutton', 'Jon Tenney', 'Kevin Durand', 'Willa Holland', 'Kate Walsh', 'Dennis Quaid']",67918658
2010,How Do You Know,120,"['James L. Brooks', 'Reese Witherspoon', 'Paul Rudd', 'Owen Wilson', 'Jack Nicholson']",48668907
2010,The Back-up Plan,35,"['Alan Poul', 'Jennifer Lopez', ""Alex O'Loughlin"", 'Eric Christian Olsen', 'Michaela Watkins', 'Anthony Anderson', 'Melissa McCarthy', 'Noureen DeWulf', 'Linda Lavin']",90  (including DVD sales)
2010,Ondine,12,"['Neil Jordan', 'Colin Farrell', 'Alicja Bachleda']",1644755
2010,True Grit,38,"['Joel Coen\nEthan Coen', 'Jeff Bridges', 'Matt Damon', 'Josh Brolin', 'Barry Pepper', 'Hailee Steinfeld']",252276927
2010,Dinner for Schmucks,69,"['Jay Roach', 'Steve Carell', 'Paul Rudd', 'Jemaine Clement', 'Bruce Greenwood', 'Ron Livingston']",86406677
2010,Solitary Man,15,"['Brian Koppelman', 'David Levien', 'Michael Douglas', 'Jenna Fischer', 'Jesse Eisenberg', 'Mary-Louise Parker', 'Imogen Poots', 'Susan Sarandon', 'Danny DeVito']",5024782
2010,Ajami,1,"['Scandar Copti', 'Fouad Habash']",2.2
2010,My Soul to Take,25,"['Wes Craven', 'Max Thieriot', 'Denzel Whitaker', 'Raul Esparza', 'Shareeka Epps']",20976402
2010,Due Date,65,"['Todd Phillips', 'Robert Downey Jr.', 'Zach Galifianakis', 'Michelle Monaghan', 'Juliette Lewis', 'Jamie Foxx']",211780824
2010,Remember Me,16,"['Allen Coulter', 'Robert Pattinson', 'Emilie de Ravin', 'Chris Cooper', 'Lena Olin', 'Pierce Brosnan', 'Martha Plimpton', 'Tate Ellington', 'Ruby Jerins']",56032889
2010,Please Give,3,"['Nicole Holofcener', 'Catherine Keener', 'Oliver Platt', 'Ann Guilbert', 'Amanda Peet', 'Rebecca Hall', 'Elizabeth Keener', 'Sarah Steele']",4131508
2010,Get Him to the Greek,40,"['Nicholas Stoller', 'Jonah Hill', 'Russell Brand', 'Elisabeth Moss', 'Rose Byrne', 'Diddy', 'Colm Meaney']",91.3
2010,Megamind,130,"['Tom McGrath', 'Tina Fey', 'Jonah Hill', 'David Cross', 'Brad Pitt']",321885765
2010,Clash of the Titans,125,"['Louis Leterrier', 'Sam Worthington', 'Gemma Arterton', 'Mads Mikkelsen', 'Alexa Davalos', 'Ralph Fiennes', 'Liam Neeson']",493214993
2010,Unstoppable,95,"['Tony Scott', 'Mark Bomback', 'Denzel Washington', 'Chris Pine', 'Rosario Dawson', 'Lew Temple', 'Ethan Suplee']",167805466
2010,The Book of Eli,80,"['The Hughes brothers', 'Gary Whitta', 'Denzel Washington', 'Gary Oldman', 'Mila Kunis', 'Ray Stevenson', 'Jennifer Beals']",157107755
2010,Cop Out,37,"['Kevin Smith', 'Mark Cullen', 'Robb Cullen', 'Bruce Willis', 'Tracy Morgan', 'Kevin Pollak', 'Seann William Scott']",55583804
2010,Machete,10.5,"['Robert Rodriguez', 'Ethan Maniquis', 'Danny Trejo', 'Steven Seagal', 'Michelle Rodriguez', 'Jeff Fahey', 'Cheech Marin', 'Lindsay Lohan', 'Don Johnson', 'Jessica Alba', 'Robert De Niro']",44093316
2010,The Chronicles of Narnia: The Voyage of the Dawn Treader,155,"['Michael Apted', 'Georgie Henley', 'Skandar Keynes', 'Will Poulter', 'Ben Barnes', 'Liam Neeson', 'Simon Pegg', 'Tilda Swinton', 'William Moseley', 'Anna Popplewell']",415.6
2010,Letters to Juliet,30,"['Gary Winick', 'Jos Rivera', 'Tim Sullivan', 'Amanda Seyfried', 'Christopher Egan', 'Vanessa Redgrave', 'Gael Garca Bernal', 'Franco Nero']",79181750
2010,Casino Jack,12.5,"['George Hickenlooper', 'Kevin Spacey', 'Barry Pepper', 'Rachelle Lefevre', 'Kelly Preston', 'Jon Lovitz', 'Maury Chaykin']",1083683
2010,Eclipse,68,"['David Slade', 'Kristen Stewart', 'Robert Pattinson', 'Taylor Lautner', 'Bryce Dallas Howard', 'Billy Burke', 'Dakota Fanning']",698491347
2010,Micmacs,Budget27,"['Jean-Pierre Jeunet', 'Guillaume Laurent', '[1]', 'Dany Boon', 'Yolande Moreau', 'Dominique Pinon', 'Andr Dussollier', 'Jean-Pierre Marielle']","Box office23,895,995[2]"
2010,The Social Network,40,"['David Fincher', 'Jesse Eisenberg', 'Andrew Garfield', 'Justin Timberlake', 'Armie Hammer', 'Max Minghella', 'Brenda Song']",224.9
2010,3 Idiots,5.7),"['Rajkumar Hirani', 'Aamir Khan', 'Kareena Kapoor', 'R. Madhavan', 'Sharman Joshi', 'Boman Irani', 'Omi Vaidya']",64)
2010,Leaves of Grass,9,"['Tim Blake Nelson', 'Edward Norton', 'Keri Russell', 'Tim Blake Nelson', 'Richard Dreyfuss', 'Susan Sarandon']",1018753
2010,Avatar,9 + (re-release),"['James Cameron', 'Sam Worthington', 'Zoe Saldana', 'Stephen Lang', 'Michelle Rodriguez', 'Sigourney Weaver']",2787965087
2010,You Again,20,"['Andy Fickman', 'Kristen Bell', 'Jamie Lee Curtis', 'Sigourney Weaver', 'Odette Yustman', 'Billy Unger', 'Kristin Chenoweth', 'Victor Garber', 'James Wolk', 'Betty White']",32
2010,How to Train Your Dragon,165,"['Chris Sanders', 'Dean DeBlois', 'Jay Baruchel', 'Gerard Butler', 'Craig Ferguson', 'America Ferrera', 'Jonah Hill', 'Christopher Mintz-Plasse', 'T.J. Miller', 'Kristen Wiig']",494878759
2010,Defendor,4,"['Peter Stebbings', 'Woody Harrelson', 'Elias Koteas', 'Michael Kelly', 'Sandra Oh', 'Kat Dennings']",44462
2010,The Wolfman,150,"['Joe Johnston', 'Anthony Hopkins', 'Emily Blunt', 'Hugo Weaving']",139789765
2010,Harry Potter and the Deathly Hallows: Part 1,250(Shared with Part 2),"['David Yates', 'Daniel Radcliffe', 'Rupert Grint', 'Emma Watson']",960283305
