year,Movie_Name,Budget,Contributors,Revenue
2002,The Banger Sisters,10000000.0,"Bob Dolman, Goldie Hawn, Susan Sar,on, Geoffrey Rush",38068353
2002,Queen of the Damned,35000000,"Michael Rymer, Scott Abbott, Michael Petroni, Aaliyah, Stuart Townsend, Marguerite Moreau, Paul McGann, Vincent Prez, Lena Olin",45479110
2002,We Were Soldiers,75000000.0,"R,all Wallace, Mel Gibson, Madeleine Stowe, Sam Elliott, Greg Kinnear, Chris Klein, Keri Russell, Barry Pepper",114660784
2002,Undercover Brother,25000000.0,"Malcolm D. Lee, John Ridley, Michael McCullers, Eddie Griffin, Chris Kattan, Dave Chappelle, Denise Richards, Aunjanue Ellis, Neil Patrick Harris",41604473
2002,The Sweetest Thing,43000000.0,"Roger Kumble, Nancy Pimental, Cameron Diaz, Christina Applegate, Selma Blair, Thomas Jane, Jason Bateman, Parker Posey",68696770
2002,High Crimes,42000000.0,"Carl Franklin, Ashley Judd, Morgan Freeman, Jim Caviezel",63781810
2002,Harry Potter and the Chamber of Secrets,100000000.0,"Chris Columbus, Daniel Radcliffe, Rupert Grint, Emma Watson, See below",878979634
2002,Maid in Manhattan,55000000.0,"Wayne Wang, Jennifer Lopez, Ralph Fiennes, Natasha Richardson",154906693
2002,Knockaround Guys,15000000.0,"Brian Koppelman, David Levien, Barry Pepper, Seth Green, Vin Diesel, Dennis Hopper, John Malkovich",14069721
2002,Extreme Ops,40000000.0,"Christian Duguay, Devon Sawa, Bridgette Wilson-Sampras, Rupert Graves, Rufus Sewell",10959475
2002,Big Trouble,40000000.0,"Barry Sonnenfeld, Tim Allen, Rene Russo, Ben Foster, Tom Sizemore, Dennis Farina, Janeane Garofalo, Omar Epps, Jason Lee",8493890
2002,Ice Age,59000000.0,"Chris Wedge, Carlos Saldanha, Ray Romano, John Leguizamo, Denis Leary",383257136
2002,Blue Crush,30000000.0,"John Stockwell, Kate Bosworth, Michelle Rodriguez, Matthew Davis, Sanoe Lake, Mika Boorem",51599647
